contigName	contigLen	totalAvgDepth	17119-05-01-243200068.sort.bam	17119-05-01-243200068.sort.bam-var	17119-05-02-243200066.sort.bam	17119-05-02-243200066.sort.bam-var	17119-05-03-243200095.sort.bam	17119-05-03-243200095.sort.bam-var	17119-05-04-243200101.sort.bam	17119-05-04-243200101.sort.bam-var	17119-05-05-243200087.sort.bam	17119-05-05-243200087.sort.bam-var	17119-05-06-243200069.sort.bam	17119-05-06-243200069.sort.bam-var	17119-05-07-243200099.sort.bam	17119-05-07-243200099.sort.bam-var	17119-05-08-243200071.sort.bam	17119-05-08-243200071.sort.bam-var	17119-05-09-243200070.sort.bam	17119-05-09-243200070.sort.bam-var	17119-05-10-243200096.sort.bam	17119-05-10-243200096.sort.bam-var	17119-05-11-243200091.sort.bam	17119-05-11-243200091.sort.bam-var	17119-05-12-243200081.sort.bam	17119-05-12-243200081.sort.bam-var	17119-05-13-243200076.sort.bam	17119-05-13-243200076.sort.bam-var	17119-05-14-243200089.sort.bam	17119-05-14-243200089.sort.bam-var	17119-05-15-243200093.sort.bam	17119-05-15-243200093.sort.bam-var	17119-05-16-243200072.sort.bam	17119-05-16-243200072.sort.bam-var	17119-05-17-243200086.sort.bam	17119-05-17-243200086.sort.bam-var	17119-05-18-243200100.sort.bam	17119-05-18-243200100.sort.bam-var	17119-05-19-243200062.sort.bam	17119-05-19-243200062.sort.bam-var	17119-05-20-243200063.sort.bam	17119-05-20-243200063.sort.bam-var	17119-05-21-243200075.sort.bam	17119-05-21-243200075.sort.bam-var	17119-05-22-243200094.sort.bam	17119-05-22-243200094.sort.bam-var	17119-05-23-243200073.sort.bam	17119-05-23-243200073.sort.bam-var	17119-05-24-243200088.sort.bam	17119-05-24-243200088.sort.bam-var	17119-05-25-243200085.sort.bam	17119-05-25-243200085.sort.bam-var	17119-05-26-243200098.sort.bam	17119-05-26-243200098.sort.bam-var	17119-05-27-243200083.sort.bam	17119-05-27-243200083.sort.bam-var	17119-05-28-243200078.sort.bam	17119-05-28-243200078.sort.bam-var	17119-05-30-243200082.sort.bam	17119-05-30-243200082.sort.bam-var	17119-05-31-243200080.sort.bam	17119-05-31-243200080.sort.bam-var	17119-05-32-243200092.sort.bam	17119-05-32-243200092.sort.bam-var	17119-05-33-243200064.sort.bam	17119-05-33-243200064.sort.bam-var	17119-05-34-243200097.sort.bam	17119-05-34-243200097.sort.bam-var	17119-05-35-243200067.sort.bam	17119-05-35-243200067.sort.bam-var	17119-05-36-243200079.sort.bam	17119-05-36-243200079.sort.bam-var	17119-05-37-243200074.sort.bam	17119-05-37-243200074.sort.bam-var	17119-05-38-243200077.sort.bam	17119-05-38-243200077.sort.bam-var	17119-05-39-243200084.sort.bam	17119-05-39-243200084.sort.bam-var	17119-05-40-243200090.sort.bam	17119-05-40-243200090.sort.bam-var	17119D-05-29-243200065.sort.bam	17119D-05-29-243200065.sort.bam-var
S3CNODE_548_length_10035_cov_23.547395||full	10035	193.474	0.0305513	0.0296256	0.115124	0.215356	36.9056	270.54	0.136975	0.321216	0.434699	0.856577	0.0762772	0.0963531	0.0269095	0.053104	8.29216	9.7887	0.0304502	0.057039	0	0	0.0573596	0.0563055	1.22438	9.21838	0.0304502	0.0519819	2.20698	15.5717	0	0	0	0	0.0304502	0.0531896	0.0444107	0.0424511	16.1437	677.824	0	0	5.83166	10.5927	0.0611027	0.0573684	6.30986	19.9406	0	0	0	0	0.0909459	0.100309	0.0610015	0.0572875	5.67749	18.8987	0.0305513	0.0524741	0	0	10.5516	40.988	0.137076	0.258733	0.396055	0.524498	0.2261	0.354834	0.348913	0.407718	70.7807	113.596	0.0842691	0.107113	4.32332	21.5606	0.713809	1.39581	22.0628	38.5042
S3CNODE_549_length_10017_cov_35.050693||full	10017	216.551	0.0917199	0.130152	0.0459106	0.0614476	47.0046	231.403	1.67407	11.783	38.1745	1738.83	0.0915172	0.116994	0.168339	0.28576	7.03567	82.0581	0.117665	0.188344	0.206851	0.577688	0.878078	1.44745	2.12364	6.68846	0.0917199	0.113524	32.3517	956.253	0.152833	0.259852	9.12902	407.913	0.508159	1.15403	0.0914158	0.145872	15.3457	199.979	0	0	0.726563	1.74457	0	0	4.6993	18.7681	0	0	0.0133779	0.013204	0.207966	0.347376	0.0445931	0.0525397	5.21557	9.96526	0	0	0.0612141	0.146492	12.2117	107.286	0.0609101	0.076268	0.285396	0.365936	0.244451	0.435054	0.383602	0.522266	32.2446	806.292	0.060302	0.0830351	2.50937	6.30527	1.17645	2.78225	1.12212	2.55165
S3CNODE_559_length_9856_cov_5.945618||full	9856	22.1814	0	0	0.0311148	0.0351025	9.53699	14.5824	0.0511024	0.0996116	0.0265815	0.0524615	0.123944	0.188352	2.59036	3.93774	0.0657325	0.122814	0.0311148	0.0565278	2.22089	3.67508	0.0618174	0.0643927	0.854626	1.12112	0	0	0.0933443	0.3097	0	0	0.313002	0.513279	0	0	0	0	0.279621	0.44812	0	0	5.46549	7.94514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611993	0.104652	0	0	0	0	0	0	0	0	0	0	0	0	0.0330723	0.0319837	0.341438	0.391201	0	0
S3CNODE_649_length_8046_cov_16.992241||full	8046	187.284	0.101697	0.160024	0.199975	0.250969	24.9574	151.49	0.152736	0.189708	14.2053	990.244	0.0191236	0.0187607	0.390577	1.11642	17.4704	733.602	0.0573708	0.0887959	0.304585	0.998163	1.47657	7.8297	1.96074	18.7466	0	0	12.3511	198.491	0.0620567	0.0804999	0.0382472	0.0367908	0.0191236	0.0187608	0.234043	0.687136	16.1739	1185.35	0.0681358	0.0781908	1.3403	6.29682	0	0	8.33257	74.9901	0	0	0.0357143	0.070168	12.7063	1076	0.0764944	0.132977	10.0091	296.905	0	0	0.0339412	0.032791	7.97074	73.2856	0.0747214	0.130179	0.230876	0.363493	1.20428	6.52515	2.16147	25.5651	41.5645	1703.22	0	0	5.21517	57.4739	0.741768	1.33777	5.34283	132.501
S3CNODE_706_length_7265_cov_4.223301||full	7265	1159.78	0.00941673	0.00933221	0	0	3.95264	6.57415	0.307098	0.432913	0	0	0.042305	0.0405292	0.0418833	0.0797891	0	0	1.21462	2.12056	0.0424455	0.0406488	0.0941673	0.12325	95.1387	1991.98	0.261138	0.304872	0.071539	0.0745908	28.1949	227.662	0	0	0.0421644	0.0606306	1.83795	3.58103	0	0	1.14041	1.31859	0	0	0.169079	0.556854	0.0463809	0.0442276	0	0	1.28939	1.4309	0.993956	1.48931	108.083	3662.96	638.657	93568.8	0.765285	1.03901	254.048	17606	0.53085	0.739078	0.782853	1.56033	2.12439	5.2458	0.0399157	0.0782432	17.2039	95.008	0.136894	0.127727	0.0518623	0.0978131	0	0	2.42038	4.50209	0.042305	0.0405238
S3CNODE_766_length_6456_cov_4.641150||full	6456	42.8111	0.0478909	0.053851	0	0	5.9334	8.35815	0	0	0	0	0	0	0	0	0.0475737	0.0465835	0.11941	0.138792	0.0477323	0.0524428	0	0	3.27735	4.62245	0	0	0.104028	0.130007	0	0	0	0	0	0	0.0946717	0.180203	0.0956232	0.264456	0.238662	0.289277	0	0	0	0	0.0466223	0.0444556	0	0	0	0	0.0474152	0.0451835	0	0	12.2839	49.716	0	0	0.513955	1.39609	0.0859499	0.164539	0.0884872	0.12128	0	0	0	0	15.3933	26.3974	0.212496	0.311066	0	0	0.0715192	0.114313	4.06121	28.4469	0	0
S3CNODE_782_length_6256_cov_6.689727||full	6256	27.0899	0.098264	0.153482	0	0	10.6942	18.1385	0.0409433	0.0802252	0.203898	21.5527	0.049132	0.0477068	3.04209	3.98798	0.398461	0.75303	0.00147396	0.00540487	1.97658	2.97983	0	0	0.776941	1.52891	0	0	0.447265	1.08199	0.000327547	0.000327505	0.357026	0.551951	0	0	0.00671471	0.137727	0.517687	0.895088	0	0	4.58614	9.17068	0	0	0.346872	7.40716	0	0	0	0	0.0111366	0.30618	0	0	0.556829	0.779463	0	0	0.0175237	0.789882	0.0995742	21.4248	0	0	0.000655093	0.00131002	0.00131019	0.00524008	0.00098264	0.00294838	0.161481	0.627852	0	0	2.26646	8.12654	0.423518	0.432229	0.00638716	0.0849917
S3CNODE_789_length_6198_cov_68.106788||full	6198	131.387	0.083168	0.0762689	0.118056	0.167958	103.214	678.535	0.407407	9.6759	0.798776	5.10527	0.0492725	0.0557931	0.0496032	0.295207	0.666997	15.4608	0.0165344	0.0328008	0.168155	1.72812	0.574074	1.03934	0.253803	2.88695	0.0165344	0.0328008	1.34954	18.2779	0.820437	3.09264	3.31068	1095.2	0.0165344	0.0328008	0.19957	0.249712	0.450728	5.58842	1.28753	2.64	0.300595	1.06555	0	0	1.03902	4.16614	0	0	0.284061	0.913089	0.19957	0.393247	0.87004	90.9601	1.35152	11.8416	1.36359	220.306	0	0	0.821098	1.84896	3.43866	1403.44	0.892196	2.73647	0.0251323	0.0417008	0	0	3.41071	93.2674	0.426918	21.6404	1.20999	3.90087	0.291171	0.526247	1.61161	4.92184
S3CNODE_807_length_5980_cov_5.530295||full	5980	584.227	1.48696	3.49774	75.5741	323.787	8.45043	15.3998	73.6134	353.985	7.49451	16.7175	0.180103	0.190914	3.22384	7.73475	0.624528	1.09818	0.159348	0.227646	3.22213	6.63466	0.987822	1.76973	48.6595	132.295	0.654889	0.500886	0.469811	0.582287	128.083	948.44	1.30583	41.8724	0.051458	0.0790159	0	0	0.572384	0.947834	0	0	2.38045	4.64268	0.0516295	0.0489637	0.130017	0.285008	6.64631	39.7618	0	0	0.125557	0.215481	5.23396	9.38911	0.134305	0.30776	0.0259005	0.0252342	6.16844	14.977	0	0	28.2312	581.586	0.457804	0.80816	0.0490566	0.0586698	1.82367	2.22704	0.438593	0.373232	177.362	5448.04	0.103431	0.144549	0.0516295	0.0987364	0	0
S3CNODE_827_length_5799_cov_4.008008||full	5799	1721.86	0	0	0.0532838	0.0975681	6.23632	6.75612	0.0534608	0.0881547	0.0578864	0.498964	0.426624	1.46669	0.0532838	0.0504526	0.0127456	0.0253343	1.59249	2.9847	0.114357	0.108383	0.212604	0.19646	146.804	437.965	0.277925	0.540312	0.00637281	0.00633359	42.0386	105.708	0	0	0	0	3.46486	6.6886	0	0	1.87113	5.5386	0	0	0.133298	0.154145	0.0593025	0.0557957	0	0	2.00814	4.03103	1.19738	1.14641	152.249	985.536	925.471	16089.7	0.53744	0.919679	399.315	4101.15	0.662241	0.589138	0.924942	1.93415	3.11046	4.79185	0.149938	0.491486	28.3316	48.954	0.18428	0.389361	0.0800142	0.0736286	0	0	4.10055	6.50192	0.0688617	0.0921052
S3CNODE_846_length_5651_cov_23.726412||full	5651	54.5228	0	0	0.219415	0.296373	26.9202	175.188	0.109435	0.118557	1.09998	5.31995	0	0	0	0	1.1238	4.13581	0	0	0.0548991	0.0904467	0.688966	7.28141	0.27395	1.49177	0.0545355	0.0719257	2.01254	10.8373	0	0	0	0	0	0	1.52627	11.112	0.481003	0.907562	0.0545355	0.102858	0.249773	0.469659	0	0	0.528813	0.664433	0	0	0.0274496	0.0266993	0	0	0.0996182	0.366049	9.09107	325.758	0	0	0	0	3.51772	20.2931	0.0496273	0.0628119	0.0274496	0.0266971	0.0547173	0.0517309	0.219051	0.714466	4.57426	39.9531	0	0	0.169969	0.194207	0.575168	0.931019	0.718597	2.34566
S3CNODE_870_length_5497_cov_69.543550||full	5497	212.635	0.112774	0.128508	0.16888	0.276586	104.163	389.086	0.196559	0.264592	0.452216	0.944035	0.0564803	0.0907123	0.403591	0.704999	7.82439	72.9297	0	0	0.138208	0.23585	1.23901	3.22945	0.877501	6.66773	0	0	28.5635	491.229	0.588741	0.788775	0	0	0.216196	0.376008	1.15317	4.39464	10.0847	140.098	0.592108	1.05898	1.94763	5.62309	0.22031	0.300879	4.22742	13.3336	0.0564803	0.05331	0.363568	1.07555	0	0	0.219936	1.27745	1.8502	4.06977	0.0559192	0.0688821	0	0	12.8781	307.686	0.0847204	0.132939	0.927623	1.99869	0.0561062	0.0529662	0.0893959	0.0814223	25.6924	275.004	0	0	3.63643	9.68567	0.393118	0.40098	3.10473	15.7637
S3CNODE_875_length_5449_cov_6.352799||full	5449	2434.31	0.11304	0.240731	0.139083	0.171482	9.83223	1476.43	2.59445	312.019	0.0730326	0.067718	0.476128	2.94368	0.103604	0.143851	0	0	1.58577	42.8992	0.557652	5.6165	0.470277	4.89601	206.48	627369	0.615588	6.29063	0.403472	4.39217	54.0168	43102.4	2.34082	275.066	0.0379317	0.0716053	5.7007	621.262	0.0498207	0.122479	1.72467	66.217	0.0143423	0.0141394	0.187016	0.88828	0.0862427	0.0976966	0.0322702	0.0565256	2.42631	73.3254	3.05982	171.585	212.594	702848	1327.95	2.49889e+07	1.27533	17.5161	541.634	4.14423e+06	1.59728	52.891	1.82827	61.831	3.53085	195.397	0.330062	3.77138	41.5382	27243.6	0.26722	1.2645	1.74316	154.483	0.213814	1.24862	6.23514	847.033	0.454803	4.81923
S3CNODE_898_length_5304_cov_55.817108||full	5304	536.56	0.169189	0.2601	0.223322	0.336912	40.1438	248.653	1.06868	6.90743	46.1246	9844.58	2.21246	12.6053	0.828483	1.96518	14.5801	326.826	1.25708	6.18283	0.957315	2.58055	0.392317	0.827937	50.0062	6566.58	1.36612	13.3841	13.5406	196.202	2.76019	22.1825	32.3232	6820.36	0.145906	0.378448	9.61292	162.87	5.56849	47.2672	0.137757	0.194492	2.07722	5.82938	0.0669383	0.100117	28.6001	1284.28	0.0876989	0.118835	0.175204	0.153854	13.9098	846.333	51.9336	10413.3	56.3002	5111.09	0.408615	1.37425	19.9309	843.261	26.4542	758.277	2.70159	40.6297	1.05646	2.48026	1.61428	7.12429	26.8853	1792.44	58.6605	898.794	0.0585953	0.0551726	2.57315	16.382	3.79627	18.3375	15.8508	131.117
S3CNODE_902_length_5294_cov_35.267036||full	5294	131.958	0	0	0.205093	0.228389	37.8719	215.783	3.86198	44.153	0.285964	0.322063	0	0	0.585342	2.2483	4.41427	14.1275	0	0	0.977449	5.50185	0.0587092	0.113214	0.849339	1.98531	0.116252	0.125306	0.46423	0.525286	0	0	28.8554	1895.99	0.496695	0.954356	0.0136081	0.0134258	0.642107	2.69872	0	0	0.0309098	0.0521283	0	0	0.770023	4.44377	0	0	10.8042	703.116	0.0293546	0.0284977	0.161936	0.273414	4.91077	7.5773	0	0	0.0435459	0.0852092	0.47084	1.44846	0.00719285	0.00714366	22.1678	3563.9	0.0293546	0.0284964	0.0587092	0.0579957	11.9403	103.58	0.0394635	0.0379129	0.277605	0.40317	0.234448	0.233973	0.283437	1.43954
S4CNODE_115_length_59009_cov_26.919140||full	59009	565.13	0.148202	0.228494	0.139231	0.229369	4.76755	111.377	29.7912	196.903	47.4169	5352.09	0.0747889	0.363557	3.47617	11.9793	6.47536	866.523	0.337094	1.62333	9.13514	35.7729	1.85623	4686.63	4.10969	631.704	0.907066	4.22706	20.1107	1778.66	0.130736	3.57823	301.492	18867.7	1.75691	71.838	2.42308	105.232	43.1935	4439.26	0.104249	1.33263	1.13308	19.6586	0.0291714	0.0683793	6.05432	278.747	0.226643	72.1937	0.673202	70.8903	4.39321	24505.6	1.05598	3016.7	2.58175	2877.75	0.578841	1168.71	2.06874	114.348	22.2081	1370.69	0.818363	2042.75	2.49408	7411.7	0.626429	7.41079	1.95544	251.896	29.7079	2557.96	0.154284	69.189	6.11033	252.294	1.08322	267.591	3.33088	6122.19
S4CNODE_275_length_25552_cov_30.577362||full	25552	1172.81	0.238997	0.768457	0.379301	2.43718	17.6809	1027.67	29.4844	380.849	119.459	203197	0.922841	20.423	4.20491	34.6313	22.0664	5791.4	1.06787	17.5009	10.1359	101.774	9.12712	1885.55	35.2189	25863.1	3.21235	137.712	29.202	8083.11	2.25053	99.3559	364.876	231403	2.9924	50.1784	3.66979	340.373	42.5248	3596.6	0.184592	0.956356	1.61035	48.4406	0.13125	0.434661	29.9983	16300.4	0.0890481	0.115339	12.2387	3099.95	30.3643	23077.3	31.2858	24718	86.6407	183870	1.15361	34.0615	8.21719	1694.46	33.6686	19022	1.55877	58.8974	124.951	369985	3.38214	258.196	14.9574	5532.89	66.3596	24767.9	0.486694	7.3506	7.13794	270.12	3.80344	277.178	15.878	5797.65
S4CNODE_307_length_22408_cov_6.660627||full	22408	2464.07	2420.06	62687.8	3.8215	5.76099	4.314	6.37556	10.5091	21.334	19.16	90.7143	1.62485	3.06415	1.39707	1.76393	1.24894	2.06259	0.316111	0.49544	0	0	0.0135232	0.0265503	0.0676161	0.108335	0	0	0	0	0.162189	0.319656	0.0473538	0.0611802	0.362297	0.555645	0.0203522	0.01995	0.0134783	0.0248	0	0	0.0134783	0.0213848	0.0135232	0.0181935	0	0	0	0	0.383907	0.546846	0	0	0	0	0	0	0	0	0	0	0	0	0.488678	0.845034	0	0	0	0	0.00125797	0.00125673	0	0	0	0	0.0125797	0.12572	0.0159942	0.0182572	0	0
S4CNODE_623_length_7444_cov_4.548924||full	7444	9.66987	0	0	0	0	0	0	7.06293	7.10641	0	0	0.0412668	0.0395706	0.0823965	0.159287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0266	1.38771	0	0	0	0	0.32986	0.489598	0	0	0	0	0	0	0	0	1.12682	1.32251	0	0	0	0	0	0
S4CNODE_625_length_7354_cov_5.574599||full	7354	11.073	0	0	0.0108273	0.0107112	0	0	8.62077	11.6009	0	0	0.0416435	0.039917	0.0673237	0.0905593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38715	1.49306	0	0	0	0	0.173098	0.247558	0	0	0	0	0	0	0	0	0.77221	1.19912	0	0	0	0	0	0
S4CNODE_674_length_6078_cov_5.847418||full	6078	1936.76	0.740553	0.994592	0.953947	2.08915	6.09447	77.946	9.0221	18.7799	516.216	14032.1	0.637483	0.999105	5.46188	9.74821	19.2375	150.398	1.61201	3.93812	6.17696	24.9512	25.0597	985.745	77.6775	10145.4	15.6854	51.4781	12.2039	133.143	1.32169	3.41883	666.072	11300.5	5.33907	57.6838	7.32456	88.5759	26.9927	753.675	0.234312	0.237494	1.72267	5.86133	0.0757422	0.120296	20.2434	363.025	2.94838	1378.19	1.32203	14.5199	65.3003	5959.69	90.3826	13117	47.7662	2379.15	4.30634	187.413	18.362	375.699	99.4123	4267.12	7.27075	444.303	7.8163	1030.99	12.0391	23.5513	58.0066	4807.01	49.8043	1379.62	0.949561	7.98352	4.99949	21.2659	8.04825	99.618	31.9227	1356.85
S4CNODE_694_length_5556_cov_5.436103||full	5556	10.6317	0	0	0	0	0	0	8.45339	19.1666	0.0558639	0.057927	0	0	0.110803	0.0985402	0.0556789	0.0525958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277469	0.0269754	0	0	0	0	1.25268	1.92657	0	0	0	0	0.0780614	0.0723525	0	0	0	0	0	0	0	0	0.597484	1.03275	0	0	0	0	0	0
S5CNODE_2_length_236517_cov_841.734638||full	236517	394.068	0.422986	0.561129	0.427073	0.548525	0.3757	0.523387	0.452263	0.59984	265.232	953.87	0.196296	0.251554	0.148193	0.189647	13.5732	19.4135	0.0279227	0.0348725	0.0178282	0.0177743	2.83438	3.78064	0.0145706	0.0202456	0.0683598	0.0884718	24.2599	35.5414	0.0165505	0.0237096	0.0155055	0.0196453	0.673905	0.881516	0.0108179	0.0136788	12.3491	17.0121	0.0114695	0.0144445	0.0818684	0.105336	0.005098	0.00576622	0.005098	0.00644253	0.0101833	0.0118601	0.111653	0.148704	13.7469	20.5213	0.0491355	0.0607184	0.0537977	0.0736665	0.0475616	0.0610802	0.0206247	0.0244042	28.1911	44.7186	0.0753108	0.101546	0.0318319	0.0368034	0.0400987	0.0434342	0.038106	0.0489442	30.3123	50.2857	0.0311422	0.0388918	0.049622	0.0622841	0.0296657	0.0365829	0.00828796	0.00995214
S5CNODE_45_length_62337_cov_332.871552||full	62337	524.425	0.359545	0.548096	0.418608	0.548756	2.47494	23.8712	5.24283	339.142	195.925	3416.49	0.145175	0.212997	0.708299	7.42558	6.88261	559.041	0.0527602	0.125937	1.64433	35.6227	0.890443	3.77181	3.13545	153.597	0.182192	0.627228	20.7006	1559.23	0.113545	0.408232	42.1401	21821.4	0.383022	1.14955	0.676653	20.3584	14.2074	1029.78	0.0997475	0.413095	0.910078	11.2915	0.0191519	0.0292694	18.5647	763.944	0.0394777	0.0572358	0.871179	69.8868	2.36987	202.2	0.150064	0.294363	3.43987	412.723	1.10501	51.9337	0.0821072	0.219372	144.469	1638.64	0.130188	0.17422	1.20147	146.585	2.94796	6.80182	1.37503	77.8902	37.4778	4097.14	0.232042	1.67149	4.08064	229.097	1.08402	38.0344	7.492	18.5671
S5CNODE_57_length_57425_cov_201.218947||full	57425	522.709	0.549227	0.707147	0.486251	0.683619	0.447281	0.535796	0.364959	0.413589	276.008	3585.24	0.306766	0.385154	0.186626	0.238697	62.7421	455.837	0.141563	0.183177	0.119965	0.142628	0.120943	0.152992	0.0814492	0.0938495	0.187045	0.216707	147.385	2619.6	0.126216	0.159522	0.0428285	0.0522391	0.00527281	0.0063626	0.00450458	0.013385	0.661004	0.945337	0.00525535	0.00564805	0.0234483	0.0314827	0.0210214	0.0220367	4.08856	6.91726	0.0210738	0.0209443	0	0	0.0314972	0.0525005	0.000750764	0.00075005	0.000768223	0.000767476	0.00527281	0.0052476	0	0	0.189	1.22491	0.0208643	0.0228076	0.0356526	0.0517173	0.70488	1.0615	0.0552946	0.0655115	26.7713	195.996	0.0314972	0.0323475	0.651907	0.865944	0.0593627	0.0671447	0.025072	0.0370587
S5CNODE_65_length_53300_cov_37.895840||full	53300	111.586	0.0678645	0.0996505	0.0559172	0.0743527	0.142314	0.281119	0.0309878	0.0365825	21.6513	103.103	0.0340357	0.0761361	0.0113076	0.0164429	11.9979	92.3551	0.0510066	0.0602911	0.0113452	0.0138449	0.0459831	0.0501434	0.0634619	0.0964484	0.0480903	0.0623153	42.3389	220.325	0.0340734	0.0386678	0.00562559	0.00559327	0	0	0	0	0.620564	0.961115	0.00568203	0.0082826	0.155466	0.246991	0	0	0.459022	1.01792	0	0	0	0	1.86715	4.24177	0.00566322	0.00931838	0.225532	0.832102	0	0	0.0197366	0.028927	2.14211	7.08203	0.0311947	0.0459173	0.0259078	0.0352303	0.124892	0.176671	0.294807	1.23982	28.4444	216.86	0.028222	0.0301872	0.384271	0.606761	0.0931891	0.17974	0.0680339	0.105757
S5CNODE_125_length_37453_cov_15.494411||full	37453	108.071	0.0161649	0.0213269	0.0241536	0.0235882	0.341313	1.76273	0.027853	0.0351575	19.8821	53.2488	0.0161649	0.0213729	0.0766694	0.162837	2.98984	5.03824	0.00809586	0.0121038	0.0491113	0.0946601	0.0242608	0.0773806	0.0251186	0.0312279	0.0280674	0.0348808	6.26652	55.5472	0.0910919	0.110469	0.0321958	0.128913	0.0742568	0.146327	0.0281747	0.0420776	39.3084	1577.81	0.0484143	0.0591609	0.105139	0.272882	0.00809586	0.0083508	3.182	10.0768	0.00806906	0.00800196	0	0	0.0120634	0.0151782	0.00804225	0.00958585	0.253411	1.34911	0	0	0.0121438	0.0120013	3.33509	10.8685	3.55001	11.8995	0.0322762	0.0361431	0.107847	0.128661	0.049299	0.060494	22.668	62.9677	0.0120902	0.0160687	4.79412	19.7823	0.281077	0.408373	0.294346	0.342008
S5CNODE_205_length_28921_cov_11.061456||full	28921	75.9563	0.0413611	0.0623824	0.0209238	0.0220082	0.063571	0.294908	0	0	15.2009	44.5741	0.0156755	0.0154298	0.126447	0.860615	1.99155	3.43498	0.0102186	0.0101145	0.00524834	0.00522101	0.0729207	0.0958741	0.600222	11.7552	0.0157103	0.0231783	1.35595	7.18892	0.149282	0.162519	0.0158145	0.0284949	0.0452191	0.0792638	0.0322547	0.0867582	0.795906	2.36466	0.0352091	0.117606	0.0887004	0.125797	0.0104967	0.0206755	8.21921	82.9574	0.0104272	0.0127624	0.00208543	0.00208066	0.0575232	0.0737699	0	0	0.0957909	0.407078	0.0104619	0.0165419	0.315978	4.97701	8.89865	139.582	0.0895694	0.244767	0.318515	0.421303	0.0806368	0.181316	1.3987	95.3006	33.6158	545.299	0.0488687	0.0599086	0.856487	2.16089	0.121442	0.498496	1.12255	2.67315
S5CNODE_237_length_25943_cov_6.269623||full	25943	18.6127	0.0116698	0.0203702	0.0117086	0.0115685	0	0	0.0233784	0.0359398	6.79715	14.2071	0	0	0.0058543	0.00582024	2.96767	3.98066	0	0	0.0115148	0.0113797	0	0	0.118482	0.167075	0.286124	0.867806	1.14574	1.90427	0	0	0.0516419	0.0667431	0	0	0	0	1.14058	1.56636	0	0	0.0231846	0.0226567	0	0	0.0116698	0.01153	0	0	0.0116698	0.0115306	0	0	0	0	0.00759896	0.0517343	0	0	0.0139185	0.0250447	0.151204	0.331754	0.00112434	0.00112319	0.035087	0.0689821	0	0	0.00240375	0.00480214	5.77184	12.5571	0	0	0.011476	0.0206432	0	0	0	0
S5CNODE_256_length_24471_cov_16.048165||full	24471	134.404	0.0371284	0.0463486	0.0840015	0.144734	4.26508	103.46	0.0658279	0.131502	20.7645	69.8218	0.0664858	0.0905024	0.0743802	0.0909818	6.24707	45.2266	0.0225731	0.0422912	0.0635253	0.108952	2.41109	64.0492	1.50475	52.2283	0	0	13.3247	51.4955	0.0124173	0.0167041	0.0124173	0.0122622	0.0247523	0.0275103	3.78262	65.9225	0.667407	1.46343	0.00616751	0.00612693	1.21989	1.84153	0	0	7.10896	23.0353	0	0	0.188274	0.768717	0.17968	0.279342	2.13548	119.991	33.4417	8311.47	0.0215452	0.0278313	0.195921	0.82876	3.00127	18.848	0.521854	2.0803	0.871921	17.1113	0.0861807	0.160722	1.50117	28.8131	26.2389	132.168	0.0248345	0.0343317	1.52292	2.82054	0.203939	0.522286	2.50302	20.8748
S5CNODE_273_length_23642_cov_228.184890||full	23642	675.719	0.552869	0.930278	0.450111	0.690283	0.567129	1.05567	0.448621	0.621245	304.052	7946.52	0.498084	0.821624	0.237528	0.336989	2.00809	10.9874	0.099353	0.263934	0.0190278	0.0297364	0.889196	2.71774	2.34152	50.9094	0.0641495	0.0780225	0.330879	0.965876	0.128342	0.203778	0.032096	0.0506493	0.0706198	0.0848065	1.53495	18.959	0.166397	0.649827	0.326111	0.969462	1.42023	6.72205	0	0	24.0549	89.0216	0.0127703	0.0193322	2.54785	93.6457	33.9213	4044.56	4.34735	157.148	3.85186	32.3246	0.112549	0.132177	0.451473	1.80242	227.136	4370.47	0.760684	3.71329	18.8779	10336.5	3.1704	7.16084	1.3648	15.9471	27.6541	290.723	0.0703644	0.0864895	0.381832	0.643601	0.277371	0.466129	10.4877	173.545
S5CNODE_329_length_20536_cov_26.659099||full	20536	68.3141	0.349652	157.666	1.39189	3338.91	1.28014	3075.36	0.148926	10.8494	41.8501	115.818	0.127391	21.4886	0.0991367	15.9514	4.54837	16.0743	0.179731	68.1092	0.0569999	7.40063	0.0844207	16.1708	0.0468459	4.96111	0.114687	21.5108	1.18032	5.48273	0.112185	28.1537	0.0909938	16.9086	0.241489	116.484	0.144707	42.6875	5.30943	19.4815	0.0628372	9.27469	0.105955	26.408	0.0716668	11.8579	0.102472	12.3222	0.0564113	7.3174	0.103601	24.8805	0.113853	29.0828	0.0772099	8.71555	0.137742	41.277	0.108113	25.5883	0.0692632	10.6337	0.124203	21.315	0.30982	211.668	0.0861375	11.2936	0.106985	9.38719	0.0677916	10.2574	8.78696	34.6071	0.243648	136.898	0.0558226	3.81547	0.109242	25.587	0.0569508	7.59131
