""	"geneID"	"p"	"DONOR1"	"DONOR2"	"FMT1"	"FMT2"	"GFF_locus_tag"	"Centroid_gene_ID"	"Product"	"EC_number"	"Protein_id"	"geneID.1"	"koID"
"g023826"	"g023826"	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	"GCF_009389015:KIPIHAMI_01710"	"GCF_009389015:NZ_QKPU01000068.1:7079-6717"	"hypothetical protein"	""	NA	"g023513"	""
"g023881"	"g023881"	0.0276341305753071	1	0	0.666666666666667	0.0909090909090909	"GCF_009389025:MMLECNCH_00099"	"GCF_009389025:NZ_QKPR01000011.1:12985-12839"	"hypothetical protein"	""	NA	"g023586"	""
"g023883"	"g023883"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389025:MMLECNCH_00113"	"GCF_009389025:NZ_QKPR01000011.1:18880-19152"	"hypothetical protein"	""	NA	"g023588"	""
"g023884"	"g023884"	0.0345022624434389	1	1	0.833333333333333	0.181818181818182	"GCF_009389025:MMLECNCH_00119"	"GCF_009389025:NZ_QKPR01000011.1:21304-21477"	"hypothetical protein"	""	NA	"g023589"	""
"g023962"	"g023962"	0.00541370394311571	1	1	0.166666666666667	0.909090909090909	"GCF_009389025:MMLECNCH_00733"	"GCF_009389025:NZ_QKPR01000022.1:21108-21791"	"Sodium, potassium, lithium and rubidium/H(+) antiporter"	""	NA	"g023607"	"K03316"
"g024014"	"g024014"	0.0054137039431157	1	1	0.833333333333333	0.0909090909090909	"GCF_009389025:MMLECNCH_01082"	"GCF_009389025:NZ_QKPR01000033.1:3179-2949"	"hypothetical protein"	""	NA	"g023622"	""
"g024034"	"g024034"	0.0294117647058823	1	0	0.5	0	"GCF_009389025:MMLECNCH_01173"	"GCF_009389025:NZ_QKPR01000037.1:8957-10246"	"hypothetical protein"	""	NA	"g023633"	""
"g024097"	"g024097"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389025:MMLECNCH_01818"	"GCF_009389025:NZ_QKPR01000068.1:6728-7528"	"Glycosyltransferase GlyG"	""	NA	"g023675"	""
"g024118"	"g024118"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389025:MMLECNCH_02148"	"GCF_009389025:NZ_QKPR01000099.1:1032-748"	"IS3 family transposase ISSth6"	""	NA	"g023692"	""
"g024119"	"g024119"	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	"GCF_009389025:MMLECNCH_02149"	"GCF_009389025:NZ_QKPR01000099.1:1629-1231"	"hypothetical protein"	""	NA	"g023693"	""
"g024121"	"g024121"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389035:JKPBMHGP_00002"	"GCF_009389035:NZ_QKPT01000108.1:670-287"	"PTS system glucitol/sorbitol-specific EIIA component"	""	NA	"g024019"	"K02781"
"g024209"	"g024209"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389035:JKPBMHGP_01090"	"GCF_009389035:NZ_QKPT01000031.1:6399-5113"	"hypothetical protein"	""	NA	"g023955"	""
"g024228"	"g024228"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389035:JKPBMHGP_01260"	"GCF_009389035:NZ_QKPT01000003.1:7780-7433"	"hypothetical protein"	""	NA	"g023860"	""
"g024229"	"g024229"	0.0294117647058823	1	0	0.5	0	"GCF_009389035:JKPBMHGP_01261"	"GCF_009389035:NZ_QKPT01000003.1:11094-7888"	"hypothetical protein"	""	NA	"g023835"	""
"g024314"	"g024314"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389035:JKPBMHGP_02090"	"GCF_009389035:NZ_QKPT01000009.1:51030-51749"	"Phosphoribosylaminoimidazole-succinocarboxamide synthase"	"6.3.2.6"	NA	"g023874"	"K01923"
"g024319"	"g024319"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389105:KCIPOKMJ_00010"	"GCF_009389105:NZ_QKPV01000010.1:543-88"	"hypothetical protein"	""	NA	"g024062"	""
"g024336"	"g024336"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389105:KCIPOKMJ_00255"	"GCF_009389105:NZ_QKPV01000013.1:33169-34077"	"hypothetical protein"	""	NA	"g024069"	""
"g024390"	"g024390"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389105:KCIPOKMJ_01228"	"GCF_009389105:NZ_QKPV01000003.1:18831-18211"	"hypothetical protein"	""	NA	"g024033"	""
"g024391"	"g024391"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389105:KCIPOKMJ_01245"	"GCF_009389105:NZ_QKPV01000003.1:29716-29243"	"hypothetical protein"	""	NA	"g024034"	""
"g024396"	"g024396"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389105:KCIPOKMJ_01272"	"GCF_009389105:NZ_QKPV01000003.1:41396-41782"	"hypothetical protein"	""	NA	"g024039"	""
"g024397"	"g024397"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389105:KCIPOKMJ_01273"	"GCF_009389105:NZ_QKPV01000003.1:41813-41980"	"hypothetical protein"	""	NA	"g024040"	""
"g024420"	"g024420"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389105:KCIPOKMJ_01405"	"GCF_009389105:NZ_QKPV01000045.1:5344-4913"	"hypothetical protein"	""	NA	"g024124"	""
"g024424"	"g024424"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_009389105:KCIPOKMJ_01420"	"GCF_009389105:NZ_QKPV01000046.1:6991-7293"	"hypothetical protein"	""	NA	"g024128"	""
"g024427"	"g024427"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389105:KCIPOKMJ_01509"	"GCF_009389105:NZ_QKPV01000004.1:48974-49348"	"hypothetical protein"	""	NA	"g024050"	""
"g024431"	"g024431"	0.0294117647058823	1	0	0.5	0	"GCF_009389105:KCIPOKMJ_01678"	"GCF_009389105:NZ_QKPV01000005.1:51270-51722"	"Arginine repressor"	""	NA	"g024052"	""
"g024475"	"g024475"	0.0294117647058823	1	0	0.5	0	"GCF_009389115:BANMAAAP_00010"	"GCF_009389115:NZ_QKPW01000010.1:2473-2123"	"Cadmium resistance transcriptional regulatory protein CadC"	""	NA	"g024209"	""
"g024476"	"g024476"	0.0294117647058823	1	0	0.5	0	"GCF_009389115:BANMAAAP_00060"	"GCF_009389115:NZ_QKPW01000110.1:46-645"	"hypothetical protein"	""	NA	"g024281"	""
"g024490"	"g024490"	0.0497737556561086	1	1	0.833333333333333	0.272727272727273	"GCF_009389115:BANMAAAP_00254"	"GCF_009389115:NZ_QKPW01000152.1:500-42"	"hypothetical protein"	""	NA	"g024293"	""
"g024499"	"g024499"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389115:BANMAAAP_00283"	"GCF_009389115:NZ_QKPW01000015.1:11812-11994"	"hypothetical protein"	""	NA	"g024213"	""
"g024645"	"g024645"	0.0497737556561086	0	0	0.166666666666667	0.727272727272727	"GCF_009389155:IIPDNCIO_01075"	"GCF_009389155:NZ_QKPZ01000034.1:2692-3891"	"hypothetical protein"	""	NA	"g024395"	""
"g024719"	"g024719"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389155:IIPDNCIO_01695"	"GCF_009389155:NZ_QKPZ01000066.1:2529-1918"	"Transposon Tn3 resolvase"	""	NA	"g024439"	""
"g024738"	"g024738"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389155:IIPDNCIO_01995"	"GCF_009389155:NZ_QKPZ01000009.1:10167-10928"	"Triosephosphate isomerase"	"5.3.1.1"	NA	"g024342"	""
"g024824"	"g024824"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389165:NPOBIKDJ_01306"	"GCF_009389165:NZ_QKPX01000046.1:10264-11241"	"hypothetical protein"	""	NA	"g024531"	""
"g024863"	"g024863"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389165:NPOBIKDJ_01955"	"GCF_009389165:NZ_QKPX01000008.1:10267-10791"	"hypothetical protein"	""	NA	"g024462"	""
"g024864"	"g024864"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389165:NPOBIKDJ_02006"	"GCF_009389165:NZ_QKPX01000091.1:2282-1644"	"dTDP-glucose 4,6-dehydratase"	"4.2.1.46"	NA	"g024564"	"K01710"
"g024866"	"g024866"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389205:MFMDIACL_00028"	"GCF_009389205:NZ_QKQA01000105.1:1208-96"	"hypothetical protein"	""	NA	"g024763"	""
"g024867"	"g024867"	0.0294117647058823	1	0	0.5	0	"GCF_009389205:MFMDIACL_00034"	"GCF_009389205:NZ_QKQA01000107.1:1344-1156"	"hypothetical protein"	""	NA	"g024764"	""
"g024925"	"g024925"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389205:MFMDIACL_00301"	"GCF_009389205:NZ_QKQA01000015.1:842-1063"	"hypothetical protein"	""	NA	"g024653"	""
"g024929"	"g024929"	0.0294117647058823	0	0	0.5	0	"GCF_009389205:MFMDIACL_00434"	"GCF_009389205:NZ_QKQA01000018.1:23879-23664"	"hypothetical protein"	""	NA	"g024657"	""
"g025008"	"g025008"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_009389205:MFMDIACL_01406"	"GCF_009389205:NZ_QKQA01000051.1:778-1626"	"Aldo-keto reductase IolS"	"1.1.1.-"	NA	"g024719"	"K06607"
"g025123"	"g025123"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389215:ONOIGKIN_00552"	"GCF_009389215:NZ_QKQB01000019.1:36441-35059"	"Putative HMP/thiamine import ATP-binding protein YkoD"	"3.6.3.-"	NA	"g024957"	"K16786"
"g025146"	"g025146"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389215:ONOIGKIN_00993"	"GCF_009389215:NZ_QKQB01000029.1:8507-10405"	"hypothetical protein"	""	NA	"g024978"	""
"g025154"	"g025154"	0.0294117647058823	1	1	0.5	1	"GCF_009389215:ONOIGKIN_01010"	"GCF_009389215:NZ_QKQB01000029.1:23880-23728"	"hypothetical protein"	""	NA	"g024974"	""
"g025160"	"g025160"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389215:ONOIGKIN_01066"	"GCF_009389215:NZ_QKQB01000002.1:56254-55841"	"hypothetical protein"	""	NA	"g024784"	""
"g025161"	"g025161"	0.0294117647058823	1	0	0.5	0	"GCF_009389215:ONOIGKIN_01067"	"GCF_009389215:NZ_QKQB01000002.1:56795-56415"	"hypothetical protein"	""	NA	"g024785"	""
"g025162"	"g025162"	0.0294117647058823	1	0	0.5	0	"GCF_009389215:ONOIGKIN_01068"	"GCF_009389215:NZ_QKQB01000002.1:57533-57111"	"hypothetical protein"	""	NA	"g024786"	""
"g025164"	"g025164"	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	"GCF_009389215:ONOIGKIN_01070"	"GCF_009389215:NZ_QKQB01000002.1:60233-60027"	"hypothetical protein"	""	NA	"g024788"	""
"g025165"	"g025165"	0.0294117647058823	1	0	0.5	0	"GCF_009389215:ONOIGKIN_01072"	"GCF_009389215:NZ_QKQB01000002.1:62948-60522"	"hypothetical protein"	""	NA	"g024789"	""
"g025195"	"g025195"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389215:ONOIGKIN_01114"	"GCF_009389215:NZ_QKQB01000002.1:87503-87075"	"Single-stranded DNA-binding protein A"	""	NA	"g024819"	"K03111"
"g025221"	"g025221"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389215:ONOIGKIN_01417"	"GCF_009389215:NZ_QKQB01000003.1:82220-83659"	"Putative O-antigen transporter"	""	NA	"g024835"	"K18799"
"g025222"	"g025222"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389215:ONOIGKIN_01429"	"GCF_009389215:NZ_QKQB01000041.1:396-121"	"hypothetical protein"	""	NA	"g024989"	""
"g025223"	"g025223"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389215:ONOIGKIN_01465"	"GCF_009389215:NZ_QKQB01000043.1:7037-7480"	"Biotin carboxyl carrier protein of acetyl-CoA carboxylase"	""	NA	"g024990"	"K02160"
"g025224"	"g025224"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389215:ONOIGKIN_01466"	"GCF_009389215:NZ_QKQB01000043.1:7473-7907"	"3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ"	"4.2.1.59"	NA	"g024991"	"K02372"
"g025227"	"g025227"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389215:ONOIGKIN_01503"	"GCF_009389215:NZ_QKQB01000047.1:3773-4360"	"IS30 family transposase IS1070"	""	NA	"g024993"	""
"g025276"	"g025276"	0.0294117647058823	1	0	0.5	0	"GCF_009389215:ONOIGKIN_01784"	"GCF_009389215:NZ_QKQB01000061.1:370-1533"	"hypothetical protein"	""	NA	"g025030"	""
"g025277"	"g025277"	0.0294117647058823	1	0	0.5	0	"GCF_009389215:ONOIGKIN_01788"	"GCF_009389215:NZ_QKQB01000062.1:526-59"	"hypothetical protein"	""	NA	"g025031"	""
"g025286"	"g025286"	0.0294117647058823	0	0	0.5	0	"GCF_009389215:ONOIGKIN_01895"	"GCF_009389215:NZ_QKQB01000070.1:1855-2178"	"hypothetical protein"	""	NA	"g025036"	""
"g025287"	"g025287"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389215:ONOIGKIN_01896"	"GCF_009389215:NZ_QKQB01000070.1:2499-3065"	"hypothetical protein"	""	NA	"g025037"	""
"g025356"	"g025356"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389245:DLMGEJHH_00428"	"GCF_009389245:NZ_QKQE01000019.1:24975-23773"	"hypothetical protein"	""	NA	"g025116"	""
"g025370"	"g025370"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389245:DLMGEJHH_00610"	"GCF_009389245:NZ_QKQE01000022.1:337-564"	"Glutaminase"	"3.5.1.2"	NA	"g025131"	""
"g025373"	"g025373"	0.0294117647058823	1	0	0.5	0	"GCF_009389245:DLMGEJHH_00702"	"GCF_009389245:NZ_QKQE01000025.1:16180-17589"	"Na(+)/H(+) antiporter NhaC"	""	NA	"g025134"	"K03315"
"g025440"	"g025440"	0.0294117647058823	0	0	0.5	0	"GCF_009389245:DLMGEJHH_01345"	"GCF_009389245:NZ_QKQE01000048.1:1269-901"	"hypothetical protein"	""	NA	"g025168"	""
"g025475"	"g025475"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389245:DLMGEJHH_01772"	"GCF_009389245:NZ_QKQE01000075.1:4507-4364"	"hypothetical protein"	""	NA	"g025193"	""
"g025550"	"g025550"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_009389255:BFPJFMME_00223"	"GCF_009389255:NZ_QKQC01000014.1:11447-11932"	"hypothetical protein"	""	NA	"g025251"	""
"g025552"	"g025552"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389255:BFPJFMME_00225"	"GCF_009389255:NZ_QKQC01000014.1:12068-12787"	"hypothetical protein"	""	NA	"g025253"	""
"g025556"	"g025556"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389255:BFPJFMME_00229"	"GCF_009389255:NZ_QKQC01000014.1:17915-18238"	"hypothetical protein"	""	NA	"g025257"	""
"g025588"	"g025588"	0.0276341305753071	1	1	0.666666666666667	0.0909090909090909	"GCF_009389255:BFPJFMME_00596"	"GCF_009389255:NZ_QKQC01000021.1:16300-15131"	"putative succinyl-diaminopimelate desuccinylase"	"3.5.1.18"	NA	"g025295"	"K01439"
"g025602"	"g025602"	0.0345022624434389	0	1	0.166666666666667	0.818181818181818	"GCF_009389255:BFPJFMME_01006"	"GCF_009389255:NZ_QKQC01000034.1:18608-18931"	"Cyclic di-AMP receptor A"	""	NA	"g025307"	""
"g025613"	"g025613"	0.0090497737556561	0	0	0	0.727272727272727	"GCF_009389255:BFPJFMME_01070"	"GCF_009389255:NZ_QKQC01000037.1:13639-13995"	"Glycerol-3-phosphate cytidylyltransferase"	"2.7.7.39"	NA	"g025314"	"K00980"
"g025615"	"g025615"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389255:BFPJFMME_01077"	"GCF_009389255:NZ_QKQC01000037.1:18129-17911"	"hypothetical protein"	""	NA	"g025316"	""
"g025625"	"g025625"	0.0427440206851972	0	1	0	0.545454545454545	"GCF_009389255:BFPJFMME_01240"	"GCF_009389255:NZ_QKQC01000043.1:4246-3128"	"hypothetical protein"	""	NA	"g025333"	""
"g025693"	"g025693"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_009389285:BKGJKIGP_00334"	"GCF_009389285:NZ_QKQD01000016.1:4599-4988"	"hypothetical protein"	""	NA	"g025470"	""
"g025710"	"g025710"	0.000565610859728507	0	1	0	0.909090909090909	"GCF_009389285:BKGJKIGP_00595"	"GCF_009389285:NZ_QKQD01000001.1:131508-131705"	"hypothetical protein"	""	NA	"g025386"	""
"g025720"	"g025720"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_009389285:BKGJKIGP_00617"	"GCF_009389285:NZ_QKQD01000001.1:144844-149193"	"hypothetical protein"	""	NA	"g025396"	""
"g025721"	"g025721"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389285:BKGJKIGP_00618"	"GCF_009389285:NZ_QKQD01000001.1:149246-150118"	"hypothetical protein"	""	NA	"g025397"	""
"g025788"	"g025788"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389285:BKGJKIGP_01147"	"GCF_009389285:NZ_QKQD01000003.1:6469-6326"	"hypothetical protein"	""	NA	"g025433"	""
"g025789"	"g025789"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389285:BKGJKIGP_01148"	"GCF_009389285:NZ_QKQD01000003.1:7143-6487"	"hypothetical protein"	""	NA	"g025434"	""
"g025790"	"g025790"	0.0054137039431157	1	0	0.833333333333333	0.0909090909090909	"GCF_009389285:BKGJKIGP_01149"	"GCF_009389285:NZ_QKQD01000003.1:9502-7184"	"hypothetical protein"	""	NA	"g025437"	""
"g025806"	"g025806"	0.0294117647058823	0	0	0.5	0	"GCF_009389285:BKGJKIGP_01232"	"GCF_009389285:NZ_QKQD01000003.1:72752-73282"	"hypothetical protein"	""	NA	"g025435"	"K09157"
"g025825"	"g025825"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389285:BKGJKIGP_01324"	"GCF_009389285:NZ_QKQD01000045.1:13305-13604"	"hypothetical protein"	""	NA	"g025531"	""
"g025887"	"g025887"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389305:GBKDONJM_00028"	"GCF_009389305:NZ_QKQF01000010.1:23027-23149"	"hypothetical protein"	""	NA	"g025676"	""
"g025888"	"g025888"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389305:GBKDONJM_00029"	"GCF_009389305:NZ_QKQF01000010.1:23156-23368"	"hypothetical protein"	""	NA	"g025677"	""
"g025889"	"g025889"	0.0294117647058823	0	0	0.5	0	"GCF_009389305:GBKDONJM_00030"	"GCF_009389305:NZ_QKQF01000010.1:23365-23568"	"hypothetical protein"	""	NA	"g025678"	""
"g025920"	"g025920"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389305:GBKDONJM_00190"	"GCF_009389305:NZ_QKQF01000012.1:20751-20224"	"hypothetical protein"	""	NA	"g025709"	""
"g025921"	"g025921"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389305:GBKDONJM_00195"	"GCF_009389305:NZ_QKQF01000012.1:29011-25841"	"Chromosome partition protein Smc"	""	NA	"g025710"	""
"g025935"	"g025935"	0.0345022624434389	1	1	0.833333333333333	0.181818181818182	"GCF_009389305:GBKDONJM_00374"	"GCF_009389305:NZ_QKQF01000015.1:16008-16295"	"hypothetical protein"	""	NA	"g025724"	""
"g025936"	"g025936"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389305:GBKDONJM_00375"	"GCF_009389305:NZ_QKQF01000015.1:16311-16691"	"Sodium, potassium, lithium and rubidium/H(+) antiporter"	""	NA	"g025725"	"K03316"
"g025969"	"g025969"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389305:GBKDONJM_00726"	"GCF_009389305:NZ_QKQF01000001.1:100650-101282"	"hypothetical protein"	""	NA	"g025594"	""
"g025991"	"g025991"	0.0345022624434389	1	1	0.833333333333333	0.181818181818182	"GCF_009389305:GBKDONJM_01052"	"GCF_009389305:NZ_QKQF01000026.1:7505-9403"	"hypothetical protein"	""	NA	"g025752"	""
"g026022"	"g026022"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389305:GBKDONJM_01208"	"GCF_009389305:NZ_QKQF01000002.1:73557-74099"	"hypothetical protein"	""	NA	"g025645"	""
"g026097"	"g026097"	0.0276341305753071	1	1	0.333333333333333	0.909090909090909	"GCF_009389325:HDILMINB_00004"	"GCF_009389325:NZ_QKQG01000105.1:775-503"	"hypothetical protein"	""	NA	"g026031"	""
"g026116"	"g026116"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_009389325:HDILMINB_00324"	"GCF_009389325:NZ_QKQG01000015.1:37356-38006"	"hypothetical protein"	""	NA	"g025897"	""
"g026117"	"g026117"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389325:HDILMINB_00361"	"GCF_009389325:NZ_QKQG01000017.1:4784-4200"	"hypothetical protein"	""	NA	"g025900"	""
"g026192"	"g026192"	0.0427440206851972	0	0	0	0.545454545454545	"GCF_009389325:HDILMINB_00739"	"GCF_009389325:NZ_QKQG01000025.1:12912-12607"	"putative HTH-type transcriptional regulator YybR"	""	NA	"g025954"	""
"g026210"	"g026210"	0.0294117647058823	1	0	0.5	0	"GCF_009389325:HDILMINB_00964"	"GCF_009389325:NZ_QKQG01000031.1:664-482"	"hypothetical protein"	""	NA	"g025968"	""
"g026240"	"g026240"	0.00630252100840335	0	0	0.666666666666667	0	"GCF_009389325:HDILMINB_01273"	"GCF_009389325:NZ_QKQG01000043.1:12545-13687"	"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase"	"2.1.1.14"	NA	"g025986"	""
"g026243"	"g026243"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_01289"	"GCF_009389325:NZ_QKQG01000045.1:190-1191"	"hypothetical protein"	""	NA	"g025994"	""
"g026313"	"g026313"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_02037"	"GCF_009389325:NZ_QKQG01000009.1:13560-13739"	"hypothetical protein"	""	NA	"g025868"	""
"g026314"	"g026314"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_02040"	"GCF_009389325:NZ_QKQG01000009.1:16952-17833"	"Protein LacX, plasmid"	""	NA	"g025869"	""
"g026315"	"g026315"	0.0294117647058823	1	0	0.5	0	"GCF_009389325:HDILMINB_02041"	"GCF_009389325:NZ_QKQG01000009.1:17852-18508"	"KHG/KDPG aldolase"	""	NA	"g025870"	"K01625"
"g026317"	"g026317"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_02045"	"GCF_009389325:NZ_QKQG01000009.1:21983-23611"	"Polyol:NADP oxidoreductase"	"1.1.1.-"	NA	"g025872"	"K19633"
"g026318"	"g026318"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389325:HDILMINB_02047"	"GCF_009389325:NZ_QKQG01000009.1:24782-26083"	"hypothetical protein"	""	NA	"g025873"	""
"g026319"	"g026319"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_02048"	"GCF_009389325:NZ_QKQG01000009.1:26097-27650"	"hypothetical protein"	""	NA	"g025874"	""
"g026321"	"g026321"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_02050"	"GCF_009389325:NZ_QKQG01000009.1:29322-30791"	"Uronate isomerase"	"5.3.1.12"	NA	"g025876"	"K01812"
"g026322"	"g026322"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389325:HDILMINB_02052"	"GCF_009389325:NZ_QKQG01000009.1:32080-32895"	"2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase"	"1.1.1.127"	NA	"g025877"	"K00065"
"g026323"	"g026323"	0.0294117647058823	1	0	0.5	0	"GCF_009389325:HDILMINB_02053"	"GCF_009389325:NZ_QKQG01000009.1:33051-33803"	"HTH-type transcriptional regulator XynR"	""	NA	"g025878"	""
"g026324"	"g026324"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389335:KKDLNDFK_00112"	"GCF_009389335:NZ_QKQH01000012.1:664-50"	"Glucose uptake protein GlcU"	""	NA	"g026106"	"K05340"
"g026325"	"g026325"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389335:KKDLNDFK_00117"	"GCF_009389335:NZ_QKQH01000012.1:4958-4218"	"hypothetical protein"	""	NA	"g026104"	""
"g026360"	"g026360"	0.0294117647058823	1	0	0.5	0	"GCF_009389335:KKDLNDFK_00701"	"GCF_009389335:NZ_QKQH01000025.1:1579-197"	"hypothetical protein"	""	NA	"g026130"	""
"g026408"	"g026408"	0.000969618616677441	1	0	0.833333333333333	0	"GCF_009389335:KKDLNDFK_01087"	"GCF_009389335:NZ_QKQH01000037.1:11850-12371"	"Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase"	"2.7.1.49"	NA	"g026164"	"K00941"
"g026426"	"g026426"	0.0294117647058823	1	0	0.5	0	"GCF_009389335:KKDLNDFK_01166"	"GCF_009389335:NZ_QKQH01000003.1:37738-37553"	"hypothetical protein"	""	NA	"g026067"	""
"g026461"	"g026461"	0.0345022624434389	0	1	0	0.636363636363636	"GCF_009389335:KKDLNDFK_01369"	"GCF_009389335:NZ_QKQH01000048.1:11937-12782"	"hypothetical protein"	""	NA	"g026185"	""
"g026462"	"g026462"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_009389335:KKDLNDFK_01370"	"GCF_009389335:NZ_QKQH01000048.1:12798-13391"	"hypothetical protein"	""	NA	"g026186"	""
"g026463"	"g026463"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389335:KKDLNDFK_01396"	"GCF_009389335:NZ_QKQH01000004.1:1170-1283"	"hypothetical protein"	""	NA	"g026087"	""
"g026465"	"g026465"	0.00226244343891403	0	1	0	0.818181818181818	"GCF_009389335:KKDLNDFK_01456"	"GCF_009389335:NZ_QKQH01000004.1:56103-56744"	"Thymidylate kinase"	"2.7.4.9"	NA	"g026089"	"K00943"
"g026526"	"g026526"	0.00630252100840335	1	0	0.666666666666667	0	"GCF_009389335:KKDLNDFK_02016"	"GCF_009389335:NZ_QKQH01000009.1:27908-28186"	"Carbon dioxide concentrating mechanism protein CcmL"	""	NA	"g026100"	"K08697"
"g026580"	"g026580"	0.0294117647058823	1	0	0.5	0	"GCF_009389365:BGGENOOG_01035"	"GCF_009389365:NZ_QKQJ01000038.1:5947-4850"	"Putative glycosyltransferase EpsF"	"2.4.-.-"	NA	"g026388"	"K19424"
"g026594"	"g026594"	0.0294117647058823	1	0	0.5	0	"GCF_009389365:BGGENOOG_01049"	"GCF_009389365:NZ_QKQJ01000038.1:17527-17213"	"hypothetical protein"	""	NA	"g026383"	""
"g026621"	"g026621"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389365:BGGENOOG_01462"	"GCF_009389365:NZ_QKQJ01000051.1:10668-11063"	"hypothetical protein"	""	NA	"g026411"	""
"g026625"	"g026625"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389365:BGGENOOG_01497"	"GCF_009389365:NZ_QKQJ01000055.1:5573-6973"	"Histidinol-phosphate aminotransferase"	"2.6.1.9"	NA	"g026418"	""
"g026626"	"g026626"	0.0090497737556561	0	1	0	0.727272727272727	"GCF_009389365:BGGENOOG_01498"	"GCF_009389365:NZ_QKQJ01000055.1:8323-7061"	"N-substituted formamide deformylase"	"3.5.1.91"	NA	"g026419"	"K07047"
